etID  | Input | Balkan Romance | Common Romanian | Output {GOLD}
633    | #rˌewˌersˈaː# | *#reversˈa# | *#rreveɾsˈa# | *#rəvərsˈa# {GOLD: #revərsˈa#}
634    | #sikkˈaː# | *#sekˈa# | *#sekˈa# | *#sekˈa# {GOLD: #sˈeka#}
635    | #sˈikkum# | *#sˈeku# | *#sˈeku# | *#sˈek# {GOLD: #sˈek#}
636    | #ˈundam# | *#ˈunda# | *#ˈundə# | *#ˈundə# {GOLD: #ˈundə#}
637    | #wˈadum# | *#vˈadu# | *#vˈadu# | *#vˈad# {GOLD: #vˈad#}
638    | #kˈippum# | *#t͡ʃˈepu# | *#t͡ʃˈepu# | *#t͡ʃˈep# {GOLD: #t͡ʃˈep#}
639    | #flˈoːrem# | *#flˈore# | *#flo̯ˈaɾe# | *#flo̯ˈare# {GOLD: #flo̯ˈare#}
640    | #fˈolium# | *#fˈojlu# | *#fˈojɾu# | *#fˈoj# {GOLD: #fo̯ˈaje#}
641    | #frˈondia# | *#frˈond͡za# | *#fɾˈund͡zə# | *#frˈunzə# {GOLD: #frˈunzə#}
642    | #mˈedium# | *#mˈɛd͡zu# | *#mjˈed͡zu# | *#mjˈez# {GOLD: #mˈeʃ#}
643    | #nowˈellam# | *#noˈɛlla# | *#nuje̯ˈa# | *#nujˈa# {GOLD: #nujˈa#}
644    | #pˈaleam# | *#pˈajla# | *#pˈaje# | *#pˈaje# {GOLD: #pˈaje#}
645    | #pˈoːmam# | *#pˈoma# | *#pˈumə# | *#pˈumə# {GOLD: #po̯ˈamə#}
646    | #raːdiːkˈiːnam# | *#radit͡ʃˈina# | *#rrədet͡ʃˈinə# | *#rədet͡ʃˈinə# {GOLD: #rədət͡ʃˈinə#}
647    | #rˈaːmum# | *#rˈamu# | *#rrˈəmu# | *#rˈəm# {GOLD: #rˈam#}
648    | #reːsˈiːna# | *#resˈina# | *#rreʃˈinə# | *#rəʃˈinə# {GOLD: #rəʃˈinə#}
649    | #semˈentia# | *#semˈɛnt͡sa# | *#semˈent͡sə# | *#simˈɨnt͡sə# {GOLD: #səmˈɨnt͡sə#}
650    | #spˈiːnum# | *#spˈinu# | *#spˈinu# | *#spˈin# {GOLD: #spˈin#}
651    | #wˈirɡam# | *#vˈerɡa# | *#ve̯ˈaɾɡə# | *#vˈarɡə# {GOLD: #vˈarɡə#}
652    | #ˈarborem# | *#ˈarbore# | *#ˈaɾbuɾe# | *#ˈarbure# {GOLD: #ˈarbore#}
653    | #kˈarpinum# | *#kˈarpenu# | *#kˈaɾpenu# | *#kˈarpɨn# {GOLD: #kˈarpen#}
654    | #fˈaɡum# | *#fˈaɡu# | *#fˈaɡu# | *#fˈaɡ# {GOLD: #fˈaɡ#}
655    | #frˈaksinum# | *#frˈapsenu# | *#fɾˈapsenu# | *#frˈapsin# {GOLD: #frˈasin#}
656    | #ɡlˈandem# | *#ɡlˈande# | *#ɡʎˈənde# | *#ɡˈinde# {GOLD: #ɡˈində#}
657    | #juːnˈiperum# | *#d͡ʒunˈeperu# | *#d͡ʒune̯ˈapeɾu# | *#ʒune̯ˈapər# {GOLD: #jenˈupər#}
658    | #mastˈikʰinum# | *#mastˈet͡ʃen# | *#məste̯ˈat͡ʃen# | *#məstˈet͡ʃin# {GOLD: #meste̯ˈakən#}
659    | #pˈaluːs# | *#pˈalu# | *#pˈaɾu# | *#pˈar# {GOLD: #pədˈure#}
660    | #pˈiːnum# | *#pˈinu# | *#pjˈinu# | *#pˈin# {GOLD: #pˈin#}
661    | #plˈatanum# | *#plˈatanu# | *#plˈatənu# | *#plˈatɨn# {GOLD: #pˈaltin#}
662    | #dˈae̯dam# | *#dˈada# | *#dˈadə# | *#dˈadə# {GOLD: #zˈadə#}
663    | #tˈiliam# | *#tˈejla# | *#te̯ˈaʎe# | *#tˈeje# {GOLD: #tˈej#}
664    | #ˈulmum# | *#ˈulmu# | *#ˈulmu# | *#ˈulmu# {GOLD: #ˈulm#}
665    | #kˈerasum# | *#t͡ʃˈɛrasu# | *#t͡ʃe̯ˈaɾəsu# | *#t͡ʃe̯ˈarəs# {GOLD: #t͡ʃirˈeʃ#}
666    | #kydˈoːnium# | *#ɡudˈoɲu# | *#ɡudˈuɲu# | *#ɡudˈuj# {GOLD: #ɡutˈəje#}
667    | #kotˈoːneum# | *#ɡotˈoɲu# | *#ɡutˈuɲu# | *#ɡutˈuj# {GOLD: #ɡutˈuj#}
668    | #mˈelum# | *#mˈɛlu# | *#mjˈeɾu# | *#mjˈer# {GOLD: #mˈər#}
669    | #nˈukem# | *#nˈut͡ʃe# | *#nˈut͡ʃe# | *#nˈut͡ʃe# {GOLD: #nˈuk#}
670    | #pˈersikum# | *#pˈɛrseku# | *#pje̯ˈaɾseku# | *#pjˈersek# {GOLD: #pjˈersik#}
671    | #pˈersikum# | *#pˈɛrseku# | *#pje̯ˈaɾseku# | *#pjˈersek# {GOLD: #pjˈersikə#}
672    | #pˈirum# | *#pˈeru# | *#pˈeɾu# | *#pˈər# {GOLD: #pˈər#}
673    | #pˈoːmum# | *#pˈomu# | *#pˈumu# | *#pˈum# {GOLD: #pˈom#}
674    | #pˈoːmum# | *#pˈomu# | *#pˈumu# | *#pˈum# {GOLD: #po̯ˈamə#}
675    | #prˈuːnum# | *#prˈunu# | *#pɾˈunu# | *#prˈun# {GOLD: #prˈun#}
676    | #abellˈaːnam# | *#aellˈana# | *#aelˈənə# | *#alˈɨnə# {GOLD: #alˈunə#}
677    | #kˈornuː# | *#kˈornu# | *#kˈoɾnu# | *#kˈornu# {GOLD: #kˈorn#}
678    | #mˈoːrus# | *#mˈoru# | *#mˈoɾu# | *#mˈor# {GOLD: #mˈur#}
679    | #palˈumbam# | *#palˈumba# | *#pəɾˈumbə# | *#pərˈumbə# {GOLD: #porˈumbə#}
680    | #abˈuːwa# | *#aˈua# | *#aˈuə# | *#aˈuə# {GOLD: #aˈuə#}
681    | #wˈiːtea# | *#vˈit͡sa# | *#vjˈit͡sə# | *#vˈit͡sə# {GOLD: #vˈit͡sə#}
682    | #hˈederam# | *#ˈɛdera# | *#je̯ˈadeɾə# | *#jˈederə# {GOLD: #jˈederə#}
683    | #laːbrˈuːskam# | *#lawrˈuska# | *#ləwɾˈuskə# | *#ləwrˈuskə# {GOLD: #ləwrˈuskə#}
684    | #sabˈuːkum# | *#saˈuku# | *#saˈuku# | *#saˈuk# {GOLD: #sˈok#}
685    | #sˈorbum# | *#sˈorbu# | *#sˈoɾbu# | *#sˈorb# {GOLD: #sˈorb#}
686    | #tˈuːfam# | *#tˈufa# | *#tˈufə# | *#tˈufə# {GOLD: #tˈufə#}
687    | #ɡrˈaːnum# | *#ɡrˈanu# | *#ɡɾˈənu# | *#ɡrˈɨn# {GOLD: #ɡrˈɨw#}
688    | #hˈordeum# | *#ˈord͡zu# | *#ˈoɾd͡zu# | *#ˈorz# {GOLD: #ˈorz#}
689    | #mˈilium# | *#mˈejlu# | *#mˈejɾu# | *#mˈəj# {GOLD: #mˈej#}
690    | #sˈeːkale# | *#sˈekale# | *#se̯ˈakəɾe# | *#se̯ˈakəre# {GOLD: #sekˈarə#}
691    | #ˈaːlium# | *#ˈajlu# | *#ˈajɾu# | *#ˈaj# {GOLD: #ˈaj#}
692    | #kawlˈikulum# | *#kawlˈeklu# | *#kəwɾˈekʎu# | *#kəwrˈekj# {GOLD: #kurˈekj#}
693    | #kukˈurbitam# | *#kukˈurbeta# | *#kukˈuɾbetə# | *#kukˈurbətə# {GOLD: #kurkubˈetə#}
694    | #laktˈuːkam# | *#laptˈuka# | *#ləptˈukə# | *#ləptˈukə# {GOLD: #ləptˈukə#}
695    | #leɡˈuːmen# | *#leɡˈume# | *#leɡˈume# | *#leɡˈume# {GOLD: #leɡˈumə#}
696    | #lˈentem# | *#lˈɛnte# | *#lˈente# | *#lˈinte# {GOLD: #lˈinte#}
697    | #nˈaːpum# | *#nˈapu# | *#nˈapu# | *#nˈap# {GOLD: #nˈap#}
698    | #pˈeponem# | *#pˈɛpone# | *#pjˈepune# | *#pjˈepune# {GOLD: #pˈepene#}
699    | #pˈorrum# | *#pˈorru# | *#pˈorru# | *#pˈor# {GOLD: #pˈur#}
700    | #raːdˈiːkula# | *#radˈikla# | *#rrəd͡zˈikʎe# | *#rəzˈike# {GOLD: #ridˈike#}
701    | #fˈeːnum# | *#fˈenu# | *#fˈenu# | *#fˈɨn# {GOLD: #fˈɨn#}
702    | #hˈerbam# | *#ˈɛrba# | *#je̯ˈaɾbə# | *#jˈarbə# {GOLD: #jˈarbə#}
703    | #trifˈolium# | *#trefˈojlu# | *#tɾefˈojɾu# | *#trefˈor# {GOLD: #trifˈoj#}
704    | #kˈannabis# | *#kˈannai# | *#kˈannai# | *#kˈanaj# {GOLD: #kˈɨnepə#}
705    | #lˈiːnum# | *#lˈinu# | *#ʎˈinu# | *#ˈin# {GOLD: #ˈin#}
706    | #awrˈeolum# | *#awrjˈolu# | *#awɾjˈoɾu# | *#awrjˈor# {GOLD: #alˈior#}
707    | #kˈalkem# | *#kˈalt͡ʃe# | *#kˈalt͡ʃe# | *#kˈalt͡ʃe# {GOLD: #kˈalt͡ʃe#}
708    | #filˈikem# | *#felˈet͡ʃe# | *#fele̯ˈat͡ʃe# | *#fəlˈet͡ʃe# {GOLD: #ferˈiɡə#}
709    | #frˈaːɡum# | *#frˈaɡu# | *#fɾˈaɡu# | *#frˈaɡ# {GOLD: #frˈaɡə#}
710    | #frˈaːɡum# | *#frˈaɡu# | *#fɾˈaɡu# | *#frˈaɡ# {GOLD: #frˈaɡ#}
711    | #lˈawrus# | *#lˈawru# | *#lˈawɾu# | *#lˈawr# {GOLD: #lˈawr#}
712    | #mˈalwa# | *#mˈalba# | *#mˈalbə# | *#mˈalbə# {GOLD: #nˈalbə#}
713    | #mˈentam# | *#mˈɛnta# | *#mˈentə# | *#mˈɨntə# {GOLD: #mˈintə#}
714    | #papˈyːrus# | *#papˈuru# | *#pəpˈuɾu# | *#pəpˈur# {GOLD: #papˈurə#}
715    | #plantˈaɡinem# | *#plantˈad͡ʒene# | *#pləntˈad͡ʒene# | *#plɨntˈand͡ʒine# {GOLD: #pətlˈaɡinə#}
716    | #urtˈiːkam# | *#urtˈika# | *#uɾtˈikə# | *#urtˈikə# {GOLD: #urzˈikə#}
717    | #wˈiola# | *#vjˈola# | *#vjo̯ˈaɾə# | *#vio̯ˈarə# {GOLD: #vio̯ˈarə#}
718    | #bˌoːlˈeːtem# | *#bolˈete# | *#bule̯ˈate# | *#bulˈete# {GOLD: #bolˈete#}
719    | #ˈeːskam# | *#ˈeska# | *#je̯ˈaskə# | *#jˈaskə# {GOLD: #jˈaskə#}
720    | #ˌanimˈaːlia# | *#anemˈajla# | *#ənemˈaje# | *#ɨnimˈare# {GOLD: #nəmˈaje#}
721    | #dˌomˈestikum# | *#domˈɛsteku# | *#dumje̯ˈasteku# | *#dumjˈestek# {GOLD: #dumˈestik#}
722    | #sˌilwˈaːtikum# | *#selbˈateku# | *#selbˈateku# | *#səlbˈatik# {GOLD: #səlbˈatik#}
723    | #wˈiːtam# | *#vˈita# | *#vjˈitə# | *#vˈitə# {GOLD: #vˈitə#}
724    | #brˈankam# | *#brˈanka# | *#bɾˈənkə# | *#brˈɨnkə# {GOLD: #brˈɨnkə#}
725    | #kˈoːdam# | *#kˈoda# | *#ko̯ˈadə# | *#ko̯ˈadə# {GOLD: #ko̯ˈadə#}
726    | #kˈomam# | *#kˈoma# | *#kˈumə# | *#kˈumə# {GOLD: #ko̯ˈamə#}
727    | #dˌeːpˈoːne# | *#depˈone# | *#depˈune# | *#depˈune# {GOLD: #depˈune#}
728    | #ˌekstˌirpˈeː# | *#sterpˈe# | *#steɾpˈe# | *#sterpˈe# {GOLD: #stɨrpˈi#}
729    | #ˌekstˈirpum# | *#stˈerpu# | *#stˈeɾpu# | *#stˈerp# {GOLD: #stˈerp#}
730    | #fˌeːtˈaː# | *#fetˈa# | *#fetˈa# | *#fətˈa# {GOLD: #fətˈa#}
731    | #ˌinkˌaballikˈaː# | *#enkaallekˈa# | *#enkəlekˈa# | *#ɨnkəlekˈa# {GOLD: #ɨnkəlekˈa#}
732    | #lˈakte# | *#lˈapte# | *#lˈapte# | *#lˈapte# {GOLD: #lˈapte#}
733    | #mˈuːlam# | *#mˈula# | *#mˈuɾə# | *#mˈurə# {GOLD: #mˈurə#}
734    | #pˈallium# | *#pˈajllu# | *#pˈaju# | *#pˈaj# {GOLD: #pˈaj#}
735    | #pˈantikem# | *#pˈantet͡ʃe# | *#pˈəntet͡ʃe# | *#pˈɨntet͡ʃe# {GOLD: #pˈɨntet͡ʃe#}
736    | #rˌuːmiɡˈaː# | *#rumeɡˈa# | *#rrumeɡˈa# | *#ruməɡˈa# {GOLD: #rumeɡˈa#}
737    | #ɡˌarrˈiː# | *#ɡarrˈi# | *#ɡərrˈi# | *#ɡɨrˈɨ# {GOLD: #ɡɨrˈɨj#}
738    | #lˌaːtrˈaː# | *#latrˈa# | *#lətɾˈa# | *#lətrˈa# {GOLD: #lətrˈa#}
739    | #mˌorsikˈaː# | *#morsekˈa# | *#muɾsekˈa# | *#mursekˈa# {GOLD: #mursekˈa#}
740    | #mˌuːɡˈiː# | *#mud͡ʒˈi# | *#mud͡ʒˈi# | *#mud͡ʒˈi# {GOLD: #mud͡ʒˈi#}
741    | #rˈaɡe# | *#rˈad͡ʒe# | *#rrˈad͡ʒe# | *#rˈad͡ʒe# {GOLD: #rˈad͡ʒe#}
742    | #rhˌonkid͡zˈaː# | *#ront͡ʃed͡zˈa# | *#rrunt͡ʃed͡zˈa# | *#runt͡ʃezˈa# {GOLD: #rɨnkezˈa#}
743    | #rˌiːmˈaː# | *#rimˈa# | *#rrimˈa# | *#rɨmˈa# {GOLD: #rɨmˈa#}
744    | #ˌadmissˈaːrium# | *#admesˈajru# | *#amesˈajɾu# | *#aməsˈar# {GOLD: #arməsˈar#}
745    | #ˌaɡnˈellum# | *#amnˈɛllu# | *#amɲˈelu# | *#amjˈel# {GOLD: #mjˈel#}
746    | #ˌannˈoːtinum# | *#annˈotenu# | *#anno̯ˈatenu# | *#ano̯ˈatin# {GOLD: #no̯ˈaten#}
747    | #ˌarˈietem# | *#arjˈete# | *#aɾje̯ˈate# | *#arˈete# {GOLD: #arˈete#}
748    | #ˈasinum# | *#ˈasenu# | *#ˈasenu# | *#ˈasin# {GOLD: #ˈasin#}
749    | #bˈowem# | *#bˈoe# | *#bˈow̥# | *#bˈow# {GOLD: #bˈow#}
750    | #kˌabˈallum# | *#kaˈallu# | *#kˈalu# | *#kˈal# {GOLD: #kˈal#}
751    | #kˈanem# | *#kˈane# | *#kˈəne# | *#kˈɨjne# {GOLD: #kˈɨjne#}
752    | #kˈapram# | *#kˈapra# | *#kˈapɾə# | *#kˈaprə# {GOLD: #kˈaprə#}
753    | #kˌaprˈiːnam# | *#kaprˈina# | *#kəpɾˈinə# | *#kəprˈinə# {GOLD: #kəprˈinə#}
754    | #kˌatˈellam# | *#kat͡sˈɛlla# | *#kət͡se̯ˈa# | *#kət͡se̯ˈa# {GOLD: #kət͡se̯ˈa#}
755    | #kˈokkinum# | *#kˈot͡ʃen# | *#ko̯ˈat͡ʃen# | *#ko̯ˈat͡ʃin# {GOLD: #ko̯ˈat͡ʃin#}
756    | #kˌornˈutum# | *#kornˈutu# | *#koɾnˈutu# | *#kornˈut# {GOLD: #kornˈut#}
757    | #ˈekwam# | *#ˈɛpa# | *#je̯ˈapə# | *#jˈapə# {GOLD: #jˈapə#}
758    | #hˈae̯dum# | *#ˈɛdu# | *#jˈedu# | *#jˈed# {GOLD: #jˈed#}
759    | #iˌuːnˈiːkem# | *#d͡ʒunˈit͡ʃe# | *#d͡ʒuɲˈit͡ʃe# | *#ʒuˈit͡ʃe# {GOLD: #ʒunˈit͡ʃe#}
760    | #iˌuwˈenkum# | *#d͡ʒuˈɛnku# | *#d͡ʒuˈenku# | *#ʒuˈink# {GOLD: #ʒˈunk#}
761    | #iˌuwˈenkam# | *#d͡ʒuˈɛnka# | *#d͡ʒuˈenkə# | *#ʒuˈinkə# {GOLD: #ʒˈunkə#}
762    | #mˈuskulum# | *#mˈusklu# | *#mˈuskʎu# | *#mˈuʃkj# {GOLD: #mˈuskur#}
763    | #ˌowˈiːnam# | *#oˈina# | *#uˈinə# | *#uˈinə# {GOLD: #ˈojnə#}
764    | #ˈowem# | *#ˈoe# | *#ˈoj# | *#ˈoj# {GOLD: #o̯ˈaje#}
765    | #pˌekuˈiːnam# | *#pet͡ʃˈina# | *#pet͡ʃˈinə# | *#pet͡ʃˈinə# {GOLD: #pəkˈujnə#}
766    | #pˈorkum# | *#pˈorku# | *#pˈoɾku# | *#pˈork# {GOLD: #pˈork#}
767    | #pˌorkˈellum# | *#port͡ʃˈɛllu# | *#puɾt͡ʃˈelu# | *#purt͡ʃˈel# {GOLD: #purt͡ʃˈel#}
768    | #pˌorkˈellam# | *#port͡ʃˈɛlla# | *#puɾt͡ʃe̯ˈa# | *#purt͡ʃe̯ˈa# {GOLD: #purt͡ʃe̯ˈa#}
769    | #pˌorkˈiːnam# | *#port͡ʃˈina# | *#puɾt͡ʃˈinə# | *#purt͡ʃˈinə# {GOLD: #purt͡ʃˈinə#}
770    | #rˈubeum# | *#rˈujbu# | *#rrˈujbu# | *#rˈujb# {GOLD: #rˈojb#}
771    | #skrˈoːfam# | *#skrˈofa# | *#skɾo̯ˈafə# | *#skro̯ˈafə# {GOLD: #skro̯ˈafə#}
772    | #tˈawrum# | *#tˈawru# | *#tˈawɾu# | *#tˈawr# {GOLD: #tˈawr#}
773    | #tˌertiˈaːnum# | *#tert͡sˈanu# | *#teɾt͡sˈənu# | *#tert͡sˈɨn# {GOLD: #tert͡sˈɨn#}
774    | #tˈertium# | *#tˈɛrt͡su# | *#t͡sˈeɾt͡su# | *#t͡sˈert͡s# {GOLD: #tˈert͡siw#}
775    | #wˈakkam# | *#vˈaka# | *#vˈakə# | *#vˈakə# {GOLD: #vˈakə#}
776    | #wˈerrem# | *#vˈɛrre# | *#vje̯ˈarre# | *#vjˈarə# {GOLD: #vjˈer#}
777    | #bˌerbˈeːkem# | *#berbˈet͡ʃe# | *#beɾbe̯ˈat͡ʃe# | *#bərbˈet͡ʃe# {GOLD: #berbˈet͡ʃe#}
778    | #wˌitˈellam# | *#bət͡sˈɛlla# | *#bət͡se̯ˈa# | *#bət͡se̯ˈa# {GOLD: #vit͡se̯ˈa#}
779    | #wˌitˈellum# | *#bət͡sˈɛllu# | *#bət͡sˈelu# | *#bət͡sˈel# {GOLD: #vit͡sˈel#}
780    | #wˌitˈuleum# | *#vetˈujlu# | *#vetˈujɾu# | *#vətˈuj# {GOLD: #vətˈuj#}
781    | #wˌitˈuleam# | *#vetˈujla# | *#vetˈujɾə# | *#vətˈujə# {GOLD: #vətˈuje#}
782    | #bˈuːbalum# | *#bˈualu# | *#bˈuəɾu# | *#bˈuər# {GOLD: #bˈowr#}
783    | #kˈerwum# | *#t͡ʃˈɛrbu# | *#t͡ʃˈeɾbu# | *#t͡ʃˈerb# {GOLD: #t͡ʃˈerb#}
784    | #ˌeːrˈiːkium# | *#arˈit͡su# | *#aɾjˈit͡su# | *#arˈit͡s# {GOLD: #arˈit͡ʃ#}
785    | #lˈeporem# | *#lˈɛpore# | *#ʎe̯ˈapuɾe# | *#jˈapure# {GOLD: #jˈepure#}
786    | #lˈupum# | *#lˈupu# | *#lˈupu# | *#lˈup# {GOLD: #lˈup#}
787    | #mˌikstˈiːkium# | *#mestˈit͡su# | *#mestˈit͡su# | *#mestˈit͡s# {GOLD: #mistrˈet͡s#}
788    | #sˈoːrikem# | *#sˈɔret͡ʃe# | *#ʃo̯ˈaɾet͡ʃe# | *#ʃo̯ˈaret͡ʃe# {GOLD: #ʃo̯ˈaret͡ʃe#}
789    | #ˈursum# | *#ˈusu# | *#ˈusu# | *#ˈus# {GOLD: #ˈurs#}
790    | #wˈulpem# | *#vˈulpe# | *#vˈulpe# | *#vˈulpe# {GOLD: #vˈulpe#}
791    | #ˈalapam# | *#ˈalapa# | *#ˈaɾəpə# | *#ˈarəpə# {GOLD: #ˈaripə#}
792    | #krˌistˈaːtum# | *#krestˈatu# | *#kɾestˈatu# | *#krestˈat# {GOLD: #krestˈat#}
793    | #kˈubium# | *#kˈujbu# | *#kˈujbu# | *#kˈujb# {GOLD: #kˈujb#}
794    | #ˌekswolˈaː# | *#zolˈa# | *#zuɾˈa# | *#zurˈa# {GOLD: #zburˈa#}
795    | #ˈowum# | *#ˈou# | *#ˈou# | *#ˈow# {GOLD: #ˈow#}
796    | #pˈasserem# | *#pˈasere# | *#pˈaseɾe# | *#pˈasəre# {GOLD: #pˈasəre#}
797    | #pˈinnam# | *#pˈenna# | *#pe̯ˈannə# | *#pˈanə# {GOLD: #pˈanə#}
798    | #pˈinnulam# | *#pˈennula# | *#pˈennuɾə# | *#pˈɨnurə# {GOLD: #pənˈurə#}
799    | #pˈullam# | *#pˈulla# | *#pˈulə# | *#pˈulə# {GOLD: #pˈulə#}
800    | #pˈulleum# | *#pˈujllu# | *#pˈuju# | *#pˈuj# {GOLD: #pˈuj#}
801    | #kˌaːpˈoːnem# | *#ɡapˈone# | *#ɡəpˈune# | *#ɡəpˈune# {GOLD: #kəpˈun#}
802    | #ɡˌallˈiːnam# | *#ɡallˈina# | *#ɡəʎˈinə# | *#ɡəˈinə# {GOLD: #ɡəˈinə#}
803    | #ˈakwilam# | *#ˈat͡ʃela# | *#ˈat͡ʃeɾə# | *#ˈat͡ʃerə# {GOLD: #ˈat͡ʃirə#}
804    | #kˈukum# | *#kˈuku# | *#kˈuku# | *#kˈuk# {GOLD: #kˈuk#}
805    | #drˌepanˈellam# | *#drepanˈɛlla# | *#dɾepəɲe̯ˈa# | *#drepne̯ˈa# {GOLD: #drepne̯ˈa#}
806    | #ɡˈaiam# | *#ɡˈad͡za# | *#ɡˈad͡zə# | *#ɡˈazə# {GOLD: #ɡˈaje#}
807    | #ɡˈalɡulum# | *#ɡˈalɡulu# | *#ɡˈalɡuɾu# | *#ɡˈalɡur# {GOLD: #ɡrˈanɡur#}
808    | #ɡrˈaulum# | *#ɡrˈawlu# | *#ɡɾˈawɾu# | *#ɡrˈawr# {GOLD: #ɡrˈawr#}
809    | #ɡrˈuem# | *#ɡrˈe# | *#ɡɾˈe# | *#ɡrˈe# {GOLD: #ɡrˈuj#}
810    | #hˌirundinˈellam# | *#erundenˈɛlla# | *#jeɾundeɲe̯ˈa# | *#rundijˈa# {GOLD: #rɨndune̯ˈa#}
811    | #mˈerulam# | *#mˈɛrla# | *#mje̯ˈaɾlə# | *#mjˈarlə# {GOLD: #mjˈerlə#}
812    | #pˈalumbum# | *#pˈalumbu# | *#pˈaɾumbu# | *#pˈarumb# {GOLD: #porˈumb#}
813    | #pˌeturnˈiːkulam# | *#peturnˈikla# | *#petuɾnˈikʎe# | *#pəturnˈike# {GOLD: #poturnˈike#}
814    | #pˌerwˌiɡilaːtˈoːriam# | *#perbeɡlatˈojra# | *#peɾbeɡʎeto̯ˈajɾə# | *#perbeɡjəto̯ˈarə# {GOLD: #priviɡeto̯ˈare#}
815    | #pˌerwˌiɡilˈaː# | *#perbeɡlˈa# | *#peɾbeɡʎˈa# | *#perbəɡe̯ˈa# {GOLD: #priveɡe̯ˈa#}
816    | #strˈiɡam# | *#strˈeɡa# | *#stɾe̯ˈaɡə# | *#stre̯ˈaɡə# {GOLD: #strˈiɡə#}
817    | #stˈurdium# | *#stˈurd͡zu# | *#stˈuɾd͡zu# | *#stˈurz# {GOLD: #stˈurz#}
818    | #tˈurturem# | *#tˈurture# | *#tˈuɾtuɾe# | *#tˈurturə# {GOLD: #tˈurturə#}
819    | #tˌurturˈellam# | *#turturˈɛlla# | *#tuɾtuɾje̯ˈa# | *#turturjˈa# {GOLD: #turture̯ˈa#}
820    | #ˌupˈupad͡zam# | *#upˈupad͡za# | *#upˈupəd͡zə# | *#upˈupəzə# {GOLD: #pˈupəzə#}
821    | #wˈulturem# | *#vˈulture# | *#vˈultuɾe# | *#vˈulturə# {GOLD: #vˈultur#}
822    | #lˈakteːs# | *#lˈapt͡s# | *#lˈapt͡s# | *#lˈapt͡s# {GOLD: #lˈapt͡sj#}
823    | #pˌiskˈaːrium# | *#peskˈajru# | *#peskˈajɾu# | *#pəskˈar# {GOLD: #pəskˈar#}
824    | #brˈoːskam# | *#brˈoska# | *#bɾo̯ˈaskə# | *#bro̯ˈaskə# {GOLD: #bro̯ˈaskə#}
825    | #sˈerpeːns# | *#sˈɛrpe# | *#ʃe̯ˈaɾpe# | *#ʃˈarpe# {GOLD: #ʃˈarpe#}
826    | #sˌerpˈentiam# | *#serpˈɛnt͡sa# | *#seɾpˈent͡sə# | *#serpˈɨnt͡sə# {GOLD: #ʃerpˈɨnt͡sə#}
827    | #wˈiːperam# | *#vˈipera# | *#vjˈipeɾə# | *#vˈipərə# {GOLD: #vˈiperə#}
828    | #kˈaːrium# | *#kˈajru# | *#kˈajɾu# | *#kˈaj# {GOLD: #kˈarju#}
829    | #kˌawˈoːnem# | *#ɡaˈone# | *#ɡaˈune# | *#ɡəˈun# {GOLD: #ɡəˈun#}
830    | #kˈiːmikem# | *#t͡ʃˈimet͡ʃe# | *#t͡ʃˈimet͡ʃe# | *#t͡ʃˈimet͡ʃe# {GOLD: #kˈint͡ʃe#}
831    | #fˌormˈiːkam# | *#formˈika# | *#foɾmˈikə# | *#formˈikə# {GOLD: #furnˈikə#}
832    | #ɡrˌyllˈiolum# | *#ɡrelljˈolu# | *#ɡɾeʎˈoɾu# | *#ɡrejˈor# {GOLD: #ɡrˈejer#}
833    | #lˌakˈustam# | *#lakˈusta# | *#ləkˈustə# | *#ləkˈustə# {GOLD: #ləkˈustə#}
834    | #lˈendinem# | *#lˈɛndene# | *#lˈendene# | *#lˈindinə# {GOLD: #lˈindinə#}
835    | #lˌumbrˈiːkum# | *#lumbrˈiku# | *#lumbɾˈiku# | *#lumbrˈik# {GOLD: #limbrˈik#}
836    | #mˈuskam# | *#mˈuska# | *#mˈuskə# | *#mˈuskə# {GOLD: #mˈuskə#}
837    | #ˌoe̯strˈikulum# | *#estrˈeklu# | *#jestɾˈekʎu# | *#jestrˈeke# {GOLD: #strˈeke#}
838    | #pˌeːdˈukulum# | *#pedˈuklu# | *#pedˈukʎu# | *#pədˈuke# {GOLD: #pədˈuke#}
839    | #pˈuːlikem# | *#pˈulet͡ʃe# | *#pˈuɾet͡ʃe# | *#pˈuret͡ʃe# {GOLD: #pˈurit͡ʃe#}
840    | #tˌabˈoːnem# | *#taˈone# | *#taˈune# | *#təˈun# {GOLD: #təˈun#}
841    | #wˈermem# | *#vˈɛrme# | *#vjˈeɾme# | *#vjˈerme# {GOLD: #vjˈerme#}
842    | #wˈespam# | *#bˈɛspa# | *#bje̯ˈaspə# | *#bjˈaspə# {GOLD: #vjˈespe#}
843    | #ˌekskˈurtum# | *#skˈurtu# | *#skˈuɾtu# | *#skˈurt# {GOLD: #skˈurt#}
844    | #kˈurtum# | *#kˈurtu# | *#kˈuɾtu# | *#kˈurt# {GOLD: #kˈurt#}
845    | #dˌeˈorsum# | *#d͡ʒˈosu# | *#d͡ʒˈosu# | *#ʒˈos# {GOLD: #ʒˈos#}
846    | #dˌeːsˈertum# | *#desˈɛrtu# | *#deʃˈeɾtu# | *#deʃˈert# {GOLD: #deʃˈert#}
847    | #ˌeksˈaːmen# | *#sˈame# | *#sˈəme# | *#sˈəme# {GOLD: #sˈamə#}
848    | #fˈalkem# | *#fˈalt͡ʃe# | *#fˈalt͡ʃe# | *#fˈalt͡ʃe# {GOLD: #fˈalt͡ʃe#}
